"","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","forecast_count","value","model","forecast_date","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"166","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.15,14,3.86035,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"167","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.2,14,4.24075,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"168","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.25,14,4.60635,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"169","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.3,14,5.00705,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"170","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.35,14,5.26235280976878,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"171","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.4,14,5.30567990984433,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"172","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.45,14,5.4820298687915,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"173","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.5,14,5.81200023046122,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"174","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.55,14,5.90831137348382,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"175","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.6,14,6.63825,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"176","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.65,14,7.3829,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"177","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.7,14,7.6707,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"178","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.75,14,8.21465,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"179","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.8,14,8.80995,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"180","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.85,14,9.3824,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"181","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.9,14,12.3,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"182","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.95,14,14.3828823306085,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"183","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.975,14,15.993146631337,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"184","02","4","wk","inc flu hosp",2022-02-05,"quantile",0.99,14,19.3505771884593,"Flusight-ensemble",2022-01-10,"Alaska",731545,"state","ak","AK","Alaska"
"185","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.01,15,77.6653,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"186","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.025,15,84.9673,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"187","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.05,15,88.956,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"188","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.1,15,95.3949,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"189","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.15,15,104.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"190","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.2,15,108.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"191","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.25,15,110.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"192","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.3,15,113.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"193","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.35,15,115.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"194","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.4,15,118.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"195","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.45,15,120.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"196","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.5,15,123.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"197","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.55,15,125.73275,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"198","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.6,15,131,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"199","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.65,15,138,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"200","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.7,15,145,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"201","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.75,15,152,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"202","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.8,15,161,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"203","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.85,15,171,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"204","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.9,15,182.205516650169,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"205","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.95,15,192.911274711469,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"206","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.975,15,200.065462658175,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"207","04","1","wk","inc flu hosp",2022-01-15,"quantile",0.99,15,218.703063279534,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"208","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.01,15,61.99,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"209","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.025,15,72.8789961324919,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"210","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.05,15,81,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"211","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.1,15,89,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"212","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.15,15,101.902213283452,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"213","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.2,15,104.586817792303,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"214","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.25,15,110.70559146491,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"215","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.3,15,118.749097248437,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"216","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.35,15,122.226021765366,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"217","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.4,15,128.188960219613,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"218","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.45,15,136.995319700467,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"219","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.5,15,152.784805944353,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"220","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.55,15,154.256913563241,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"221","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.6,15,154.624939513024,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"222","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.65,15,155.096818215316,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"223","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.7,15,155.161880900561,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"224","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.75,15,155.960243513352,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"225","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.8,15,164.944603633607,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"226","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.85,15,176,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"227","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.9,15,189,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"228","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.95,15,210,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"229","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.975,15,231.7514179442,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"230","04","2","wk","inc flu hosp",2022-01-22,"quantile",0.99,15,293.590588698211,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"231","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.01,15,59,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"232","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.025,15,77.0634512993335,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"233","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.05,15,87.2524884806491,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"234","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.1,15,95.0913856319593,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"235","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.15,15,110.707478128859,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"236","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.2,15,122.653645225396,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"237","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.25,15,132.688267723705,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"238","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.3,15,147.171731008639,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"239","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.35,15,147.28261947605,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"240","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.4,15,151.673657275469,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"241","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.45,15,168.242921834174,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"242","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.5,15,170.458768119058,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"243","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.55,15,172.041511369548,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"244","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.6,15,176.690939097103,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"245","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.65,15,178.547941269991,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"246","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.7,15,183.473542371315,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"247","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.75,15,191.748448695718,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"248","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.8,15,211.237796167761,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"249","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.85,15,268.643028842526,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"250","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.9,15,335.18,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"251","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.95,15,360.16,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"252","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.975,15,384.52,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"253","04","3","wk","inc flu hosp",2022-01-29,"quantile",0.99,15,433.72,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"254","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.01,15,45,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"255","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.025,15,54,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"256","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.05,15,72.8003529374943,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"257","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.1,15,86.8934511265501,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"258","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.15,15,103.744848596772,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"259","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.2,15,115.687209843443,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"260","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.25,15,134.834640135921,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"261","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.3,15,144.452322741034,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"262","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.35,15,156.75673674798,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"263","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.4,15,169.550109341534,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"264","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.45,15,176.017066274659,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"265","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.5,15,187.190469718804,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"266","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.55,15,195.697701068224,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"267","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.6,15,216.925411609619,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"268","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.65,15,256.763341019134,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"269","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.7,15,287.312239982013,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"270","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.75,15,347.891885214313,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"271","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.8,15,416.798447849072,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"272","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.85,15,472.94,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"273","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.9,15,489.52,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"274","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.95,15,521.69,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"275","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.975,15,542.51,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"276","04","4","wk","inc flu hosp",2022-02-05,"quantile",0.99,15,575.34,"Flusight-ensemble",2022-01-10,"Arizona",7278717,"state","az","AZ","Arizona"
"277","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.01,15,12.281875,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"278","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.025,15,14.281875,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"279","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.05,15,16.281875,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"280","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.1,15,20.281875,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"281","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.15,15,22.281875,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"282","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.2,15,24.281875,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"283","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.25,15,25.86,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"284","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.3,15,27.21,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"285","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.35,15,28.43,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"286","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.4,15,29.6988853543279,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"287","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.45,15,32.5250380998849,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"288","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.5,15,33.9167,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"289","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.55,15,34.6684,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"290","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.6,15,35.33,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"291","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.65,15,35.8936,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"292","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.7,15,38,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"293","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.75,15,39,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"294","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.8,15,40,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
"295","05","1","wk","inc flu hosp",2022-01-15,"quantile",0.85,15,44,"Flusight-ensemble",2022-01-10,"Arkansas",3017804,"state","ar","AR","Arkansas"
