forecast_date,target,target_end_date,type,quantile,value,location,count_rate1per100k,count_rate2per100k
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.25,406.8045578172382,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.3,449.85777317940176,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.35,489.18175051870867,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.4,530.5219280231391,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.45,556.8951727211728,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.5,577.3342273880891,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.55,590.6667895775608,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.6,628.6339771769811,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.65,668.591725156478,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.7,716.3558491261938,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.75,799.1612154594385,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.8,891.2074634758965,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.85,1055.5863309670185,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.9,1245.1920543586207,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.95,1812.6201409422147,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.975,2425.2189579937453,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.99,3923.721009067372,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.01,71.90543319283088,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.025,127.94263958390736,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.05,173.5572373836913,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.1,244.81919786472452,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.15,292.6550801625275,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.2,339.7423096555458,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.25,375.21344265616455,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.3,406.4242678636244,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.35,437.0824389947795,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.4,468.36582707133016,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.45,505.8257123921409,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.5,538.7137566709232,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.55,581.673531734586,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.6,615.9614461191193,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.65,683.3563749369688,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.7,761.5910996997821,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.75,836.9571230552763,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.8,926.1105712152128,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.85,1124.8434744666874,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.9,1381.2450953177524,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.95,1784.0046446936728,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.975,2385.5014499432577,47,70,140
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.99,3859.14236998082,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.01,53.466819282060335,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.025,76.17776403234537,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.05,107.75515086146511,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.1,154.0622112313671,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.15,183.92379547742297,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.2,207.20403608112667,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.25,234.95780946185752,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.3,256.536886852761,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.35,289.2671980168591,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.4,321.6069418207184,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.45,344.9228268264319,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.5,371.95623974262435,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.55,392.64302258066334,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.6,426.7234816506282,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.65,468.57336762032816,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.7,521.0629832624675,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.75,576.9393522388356,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.8,637.4412936796303,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.85,748.784680194233,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.9,904.6249865275081,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.95,1154.7423192088813,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.975,1579.0637119690268,47,70,140
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.99,3964.4766473435507,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.01,1930.8584546564732,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.025,7527.345475416196,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.05,16527.668701974584,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.1,18440.30022465929,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.15,20410.98646853442,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.2,20876.11995571657,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.25,21319.252924522876,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.3,21521.171020543814,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.35,22026.961052530416,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.4,22782.017988741816,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.45,24152.252291639605,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.5,25307.46774839994,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.55,25753.01196906902,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.6,26754.602183164316,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.65,27687.84691046802,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.7,28272.66767490162,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.75,29132.406990117623,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.8,30541.215765725203,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.85,32380.6157453593,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.9,34773.100626362786,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.95,42616.74714017606,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.975,47721.7401250722,US,3319,6638
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.99,266834.8318034366,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.01,128.91507667838977,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.025,1402.1327566781613,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.05,6380.233607124951,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.1,13240.701617313038,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.15,15747.20038673584,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.2,17200.63621883796,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.25,18263.758509705513,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.3,19513.066311920622,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.35,20479.604115734324,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.4,21377.902328593325,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.45,22209.563493003385,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.5,23359.4538257045,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.55,24410.076844412746,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.6,25822.601792181085,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.65,27119.35893194487,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.7,28521.04207371691,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.75,30280.336736690497,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.8,33150.74275322989,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.85,36649.10593111963,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.9,42099.50246114205,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.95,122178.72549604946,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.975,353157.9920474617,US,3319,6638
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.99,687624.8485314075,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.01,95.45980811801356,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.025,497.7512265837393,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.05,2867.322954065524,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.1,9028.996313263378,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.15,12867.242194917115,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.2,14758.585959594568,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.25,16535.64144918594,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.3,17833.822884961628,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.35,19417.168730047113,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.4,20749.314396484748,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.45,22089.42862965162,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.5,23268.613721419486,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.55,24923.64298239771,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.6,26509.575571747566,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.65,28683.521294757338,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.7,30427.603688155803,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.75,33214.69414671269,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.8,36822.09992127232,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.85,43329.66131215388,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.9,57155.71090435951,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.95,268301.93599766394,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.975,523448.9219047623,US,3319,6638
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.99,2017646.6387748257,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.01,59.64193259910374,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.025,111.36345392265916,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.05,885.2943291505945,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.1,4834.43347586241,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.15,7691.7033007236505,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.2,9162.411999743736,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.25,10497.561933376004,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.3,11610.929501417751,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.35,12782.915365640596,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.4,13734.52963819402,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.45,14875.589315897381,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.5,15963.890271294724,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.55,17184.017137653984,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.6,18865.477996999292,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.65,20437.77021547805,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.7,22729.795996878296,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.75,25835.754135362888,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.8,28657.101496824944,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.85,36182.78954773538,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.9,78817.50598763982,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.95,248614.25594208864,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.975,625418.4065691832,US,3319,6638
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.99,1940921.5571969072,US,3319,6638
