date,location,location_name,value
2020-06-20,29,Missouri,0
2020-06-20,28,Mississippi,0
2020-06-20,30,Montana,0
2020-06-20,37,North Carolina,0
2020-06-20,38,North Dakota,0
2020-06-20,31,Nebraska,0
2020-06-20,33,New Hampshire,0
2020-06-20,34,New Jersey,0
2020-06-20,35,New Mexico,0
2020-06-20,32,Nevada,0
2020-06-20,36,New York,0
2020-06-20,39,Ohio,0
2020-06-20,40,Oklahoma,0
2020-06-20,41,Oregon,0
2020-06-20,42,Pennsylvania,0
2020-06-20,72,Puerto Rico,0
2020-06-20,44,Rhode Island,0
2020-06-20,45,South Carolina,0
2020-06-20,46,South Dakota,0
2020-06-20,47,Tennessee,0
2020-06-20,48,Texas,0
2020-06-20,US,US,0
2020-06-20,49,Utah,0
2020-06-20,51,Virginia,0
2020-06-20,78,Virgin Islands,0
2020-06-20,50,Vermont,0
2020-06-20,53,Washington,0
2020-06-20,55,Wisconsin,0
2020-06-20,54,West Virginia,0
2020-06-20,56,Wyoming,0
2020-06-27,02,Alaska,0
2020-06-27,01,Alabama,0
2020-06-27,05,Arkansas,0
2020-06-27,04,Arizona,0
2020-06-27,06,California,0
2020-06-27,08,Colorado,0
2020-06-27,09,Connecticut,0
2020-06-27,11,District of Columbia,0
2020-06-27,10,Delaware,0
2020-06-27,12,Florida,0
2020-06-27,13,Georgia,0
2020-06-27,15,Hawaii,0
2020-06-27,19,Iowa,0
2020-06-27,16,Idaho,0
2020-06-27,17,Illinois,0
2020-06-27,18,Indiana,0
2020-06-27,20,Kansas,0
2020-06-27,21,Kentucky,0
2020-06-27,22,Louisiana,0
2020-06-27,25,Massachusetts,0
2020-06-27,24,Maryland,0
2020-06-27,23,Maine,0
2020-06-27,26,Michigan,0
2020-06-27,27,Minnesota,0
2020-06-27,29,Missouri,0
2020-06-27,28,Mississippi,0
2020-06-27,30,Montana,0
2020-06-27,37,North Carolina,0
2020-06-27,38,North Dakota,0
2020-06-27,31,Nebraska,0
2020-06-27,33,New Hampshire,0
2020-06-27,34,New Jersey,0
2020-06-27,35,New Mexico,0
2020-06-27,32,Nevada,0
2020-06-27,36,New York,0
2020-06-27,39,Ohio,0
2020-06-27,40,Oklahoma,0
2020-06-27,41,Oregon,0
2020-06-27,42,Pennsylvania,0
2020-06-27,72,Puerto Rico,0
2020-06-27,44,Rhode Island,0
2020-06-27,45,South Carolina,0
2020-06-27,46,South Dakota,0
2020-06-27,47,Tennessee,0
2020-06-27,48,Texas,0
2020-06-27,US,US,0
2020-06-27,49,Utah,0
2020-06-27,51,Virginia,0
2020-06-27,78,Virgin Islands,0
2020-06-27,50,Vermont,0
2020-06-27,53,Washington,0
2020-06-27,55,Wisconsin,0
2020-06-27,54,West Virginia,0
2020-06-27,56,Wyoming,0
2020-07-04,02,Alaska,0
2020-07-04,01,Alabama,0
2020-07-04,05,Arkansas,0
2020-07-04,04,Arizona,0
2020-07-04,06,California,0
2020-07-04,08,Colorado,0
2020-07-04,09,Connecticut,0
2020-07-04,11,District of Columbia,0
2020-07-04,10,Delaware,0
2020-07-04,12,Florida,0
2020-07-04,13,Georgia,0
2020-07-04,15,Hawaii,0
2020-07-04,19,Iowa,0
2020-07-04,16,Idaho,0
2020-07-04,17,Illinois,0
2020-07-04,18,Indiana,0
2020-07-04,20,Kansas,0
2020-07-04,21,Kentucky,0
2020-07-04,22,Louisiana,0
2020-07-04,25,Massachusetts,0
2020-07-04,24,Maryland,0
2020-07-04,23,Maine,0
2020-07-04,26,Michigan,0
2020-07-04,27,Minnesota,0
2020-07-04,29,Missouri,0
2020-07-04,28,Mississippi,0
2020-07-04,30,Montana,0
2020-07-04,37,North Carolina,0
2020-07-04,38,North Dakota,0
2020-07-04,31,Nebraska,0
2020-07-04,33,New Hampshire,0
2020-07-04,34,New Jersey,0
2020-07-04,35,New Mexico,0
2020-07-04,32,Nevada,0
2020-07-04,36,New York,0
2020-07-04,39,Ohio,0
2020-07-04,40,Oklahoma,0
2020-07-04,41,Oregon,0
2020-07-04,42,Pennsylvania,0
2020-07-04,72,Puerto Rico,0
2020-07-04,44,Rhode Island,0
2020-07-04,45,South Carolina,0
2020-07-04,46,South Dakota,0
2020-07-04,47,Tennessee,0
2020-07-04,48,Texas,0
2020-07-04,US,US,0
2020-07-04,49,Utah,0
2020-07-04,51,Virginia,0
2020-07-04,78,Virgin Islands,0
2020-07-04,50,Vermont,0
2020-07-04,53,Washington,0
2020-07-04,55,Wisconsin,0
2020-07-04,54,West Virginia,0
2020-07-04,56,Wyoming,0
2020-07-11,02,Alaska,0
2020-07-11,01,Alabama,0
2020-07-11,05,Arkansas,0
2020-07-11,04,Arizona,0
2020-07-11,06,California,0
2020-07-11,08,Colorado,0
2020-07-11,09,Connecticut,0
2020-07-11,11,District of Columbia,0
2020-07-11,10,Delaware,0
2020-07-11,12,Florida,0
2020-07-11,13,Georgia,0
2020-07-11,15,Hawaii,0
2020-07-11,19,Iowa,0
2020-07-11,16,Idaho,0
2020-07-11,17,Illinois,0
2020-07-11,18,Indiana,0
2020-07-11,20,Kansas,0
2020-07-11,21,Kentucky,0
2020-07-11,22,Louisiana,0
2020-07-11,25,Massachusetts,0
2020-07-11,24,Maryland,0
2020-07-11,23,Maine,0
2020-07-11,26,Michigan,0
2020-07-11,27,Minnesota,0
2020-07-11,29,Missouri,0
2020-07-11,28,Mississippi,0
2020-07-11,30,Montana,0
2020-07-11,37,North Carolina,0
2020-07-11,38,North Dakota,0
2020-07-11,31,Nebraska,0
2020-07-11,33,New Hampshire,0
2020-07-11,34,New Jersey,0
2020-07-11,35,New Mexico,0
2020-07-11,32,Nevada,0
2020-07-11,36,New York,0
2020-07-11,39,Ohio,0
2020-07-11,40,Oklahoma,0
2020-07-11,41,Oregon,0
2020-07-11,42,Pennsylvania,0
2020-07-11,72,Puerto Rico,0
2020-07-11,44,Rhode Island,0
2020-07-11,45,South Carolina,0
2020-07-11,46,South Dakota,0
2020-07-11,47,Tennessee,0
2020-07-11,48,Texas,0
2020-07-11,US,US,0
2020-07-11,49,Utah,0
2020-07-11,51,Virginia,0
2020-07-11,78,Virgin Islands,0
2020-07-11,50,Vermont,0
2020-07-11,53,Washington,0
2020-07-11,55,Wisconsin,0
2020-07-11,54,West Virginia,0
2020-07-11,56,Wyoming,0
2020-07-18,02,Alaska,0
2020-07-18,01,Alabama,0
2020-07-18,05,Arkansas,0
2020-07-18,04,Arizona,0
2020-07-18,06,California,0
2020-07-18,08,Colorado,0
2020-07-18,09,Connecticut,0
2020-07-18,11,District of Columbia,0
2020-07-18,10,Delaware,0
2020-07-18,12,Florida,0
2020-07-18,13,Georgia,0
2020-07-18,15,Hawaii,0
2020-07-18,19,Iowa,0
2020-07-18,16,Idaho,0
2020-07-18,17,Illinois,0
2020-07-18,18,Indiana,0
2020-07-18,20,Kansas,0
2020-07-18,21,Kentucky,0
2020-07-18,22,Louisiana,0
2020-07-18,25,Massachusetts,0
2020-07-18,24,Maryland,0
2020-07-18,23,Maine,0
2020-07-18,26,Michigan,0
2020-07-18,27,Minnesota,0
2020-07-18,29,Missouri,0
2020-07-18,28,Mississippi,0
2020-07-18,30,Montana,0
2020-07-18,37,North Carolina,0
2020-07-18,38,North Dakota,0
2020-07-18,31,Nebraska,0
2020-07-18,33,New Hampshire,0
2020-07-18,34,New Jersey,0
2020-07-18,35,New Mexico,0
2020-07-18,32,Nevada,0
2020-07-18,36,New York,0
2020-07-18,39,Ohio,0
2020-07-18,40,Oklahoma,0
2020-07-18,41,Oregon,0
2020-07-18,42,Pennsylvania,0
2020-07-18,72,Puerto Rico,0
2020-07-18,44,Rhode Island,0
2020-07-18,45,South Carolina,0
2020-07-18,46,South Dakota,0
2020-07-18,47,Tennessee,0
2020-07-18,48,Texas,0
2020-07-18,US,US,0
2020-07-18,49,Utah,0
2020-07-18,51,Virginia,0
2020-07-18,78,Virgin Islands,0
2020-07-18,50,Vermont,0
2020-07-18,53,Washington,0
2020-07-18,55,Wisconsin,0
2020-07-18,54,West Virginia,0
2020-07-18,56,Wyoming,0
2020-07-25,02,Alaska,0
2020-07-25,01,Alabama,0
2020-07-25,05,Arkansas,0
2020-07-25,04,Arizona,0
2020-07-25,06,California,0
2020-07-25,08,Colorado,0
2020-07-25,09,Connecticut,0
2020-07-25,11,District of Columbia,0
2020-07-25,10,Delaware,0
2020-07-25,12,Florida,0
2020-07-25,13,Georgia,0
2020-07-25,15,Hawaii,0
2020-07-25,19,Iowa,0
2020-07-25,16,Idaho,0
2020-07-25,17,Illinois,0
2020-07-25,18,Indiana,0
2020-07-25,20,Kansas,0
2020-07-25,21,Kentucky,0
2020-07-25,22,Louisiana,0
2020-07-25,25,Massachusetts,0
2020-07-25,24,Maryland,0
2020-07-25,23,Maine,0
2020-07-25,26,Michigan,0
2020-07-25,27,Minnesota,0
2020-07-25,29,Missouri,0
2020-07-25,28,Mississippi,0
2020-07-25,30,Montana,0
2020-07-25,37,North Carolina,0
2020-07-25,38,North Dakota,0
2020-07-25,31,Nebraska,0
2020-07-25,33,New Hampshire,0
2020-07-25,34,New Jersey,0
2020-07-25,35,New Mexico,0
2020-07-25,32,Nevada,0
2020-07-25,36,New York,0
2020-07-25,39,Ohio,0
2020-07-25,40,Oklahoma,0
2020-07-25,41,Oregon,0
2020-07-25,42,Pennsylvania,0
2020-07-25,72,Puerto Rico,0
2020-07-25,44,Rhode Island,0
2020-07-25,45,South Carolina,0
2020-07-25,46,South Dakota,0
2020-07-25,47,Tennessee,0
2020-07-25,48,Texas,0
2020-07-25,US,US,0
2020-07-25,49,Utah,0
2020-07-25,51,Virginia,0
2020-07-25,78,Virgin Islands,0
2020-07-25,50,Vermont,0
2020-07-25,53,Washington,0
2020-07-25,55,Wisconsin,0
2020-07-25,54,West Virginia,0
2020-07-25,56,Wyoming,0
2020-08-01,02,Alaska,0
2020-08-01,01,Alabama,0
2020-08-01,05,Arkansas,0
2020-08-01,04,Arizona,0
2020-08-01,06,California,0
2020-08-01,08,Colorado,0
2020-08-01,09,Connecticut,0
2020-08-01,11,District of Columbia,0
2020-08-01,10,Delaware,0
2020-08-01,12,Florida,0
2020-08-01,13,Georgia,0
2020-08-01,15,Hawaii,0
2020-08-01,19,Iowa,0
2020-08-01,16,Idaho,0
2020-08-01,17,Illinois,0
2020-08-01,18,Indiana,0
2020-08-01,20,Kansas,0
2020-08-01,21,Kentucky,0
2020-08-01,22,Louisiana,0
2020-08-01,25,Massachusetts,0
2020-08-01,24,Maryland,0
2020-08-01,23,Maine,0
2020-08-01,26,Michigan,0
2020-08-01,27,Minnesota,0
2020-08-01,29,Missouri,0
2020-08-01,28,Mississippi,0
2020-08-01,30,Montana,0
2020-08-01,37,North Carolina,0
2020-08-01,38,North Dakota,0
2020-08-01,31,Nebraska,0
2020-08-01,33,New Hampshire,0
2020-08-01,34,New Jersey,0
2020-08-01,35,New Mexico,0
2020-08-01,32,Nevada,0
2020-08-01,36,New York,0
2020-08-01,39,Ohio,0
2020-08-01,40,Oklahoma,0
2020-08-01,41,Oregon,0
2020-08-01,42,Pennsylvania,0
2020-08-01,72,Puerto Rico,0
2020-08-01,44,Rhode Island,0
2020-08-01,45,South Carolina,0
2020-08-01,46,South Dakota,0
2020-08-01,47,Tennessee,0
2020-08-01,48,Texas,0
2020-08-01,US,US,0
2020-08-01,49,Utah,0
2020-08-01,51,Virginia,0
2020-08-01,78,Virgin Islands,0
2020-08-01,50,Vermont,0
2020-08-01,53,Washington,0
2020-08-01,55,Wisconsin,0
2020-08-01,54,West Virginia,0
2020-08-01,56,Wyoming,0
2020-08-08,02,Alaska,0
2020-08-08,01,Alabama,0
2020-08-08,05,Arkansas,0
2020-08-08,04,Arizona,0
2020-08-08,06,California,0
2020-08-08,08,Colorado,0
2020-08-08,09,Connecticut,0
2020-08-08,11,District of Columbia,0
2020-08-08,10,Delaware,0
2020-08-08,12,Florida,0
2020-08-08,13,Georgia,0
2020-08-08,15,Hawaii,0
2020-08-08,19,Iowa,0
2020-08-08,16,Idaho,0
2020-08-08,17,Illinois,0
2020-08-08,18,Indiana,0
2020-08-08,20,Kansas,0
2020-08-08,21,Kentucky,0
2020-08-08,22,Louisiana,0
2020-08-08,25,Massachusetts,0
2020-08-08,24,Maryland,0
2020-08-08,23,Maine,0
2020-08-08,26,Michigan,0
2020-08-08,27,Minnesota,0
2020-08-08,29,Missouri,0
2020-08-08,28,Mississippi,0
2020-08-08,30,Montana,0
2020-08-08,37,North Carolina,0
2020-08-08,38,North Dakota,0
2020-08-08,31,Nebraska,0
2020-08-08,33,New Hampshire,0
2020-08-08,34,New Jersey,0
2020-08-08,35,New Mexico,0
2020-08-08,32,Nevada,0
2020-08-08,36,New York,0
2020-08-08,39,Ohio,0
2020-08-08,40,Oklahoma,0
2020-08-08,41,Oregon,0
2020-08-08,42,Pennsylvania,0
2020-08-08,72,Puerto Rico,0
2020-08-08,44,Rhode Island,0
2020-08-08,45,South Carolina,0
2020-08-08,46,South Dakota,0
2020-08-08,47,Tennessee,0
2020-08-08,48,Texas,0
2020-08-08,US,US,0
2020-08-08,49,Utah,0
2020-08-08,51,Virginia,0
2020-08-08,78,Virgin Islands,0
2020-08-08,50,Vermont,0
2020-08-08,53,Washington,0
2020-08-08,55,Wisconsin,0
2020-08-08,54,West Virginia,0
2020-08-08,56,Wyoming,0
2020-08-15,02,Alaska,0
2020-08-15,01,Alabama,0
2020-08-15,05,Arkansas,0
2020-08-15,04,Arizona,0
2020-08-15,06,California,0
2020-08-15,08,Colorado,0
2020-08-15,09,Connecticut,0
2020-08-15,11,District of Columbia,0
2020-08-15,10,Delaware,0
2020-08-15,12,Florida,0
2020-08-15,13,Georgia,0
2020-08-15,15,Hawaii,0
2020-08-15,19,Iowa,0
2020-08-15,16,Idaho,0
2020-08-15,17,Illinois,0
2020-08-15,18,Indiana,0
2020-08-15,20,Kansas,0
2020-08-15,21,Kentucky,0
2020-08-15,22,Louisiana,0
2020-08-15,25,Massachusetts,0
2020-08-15,24,Maryland,0
2020-08-15,23,Maine,0
2020-08-15,26,Michigan,0
2020-08-15,27,Minnesota,0
2020-08-15,29,Missouri,0
2020-08-15,28,Mississippi,0
2020-08-15,30,Montana,0
2020-08-15,37,North Carolina,0
2020-08-15,38,North Dakota,0
2020-08-15,31,Nebraska,0
2020-08-15,33,New Hampshire,0
2020-08-15,34,New Jersey,0
2020-08-15,35,New Mexico,0
2020-08-15,32,Nevada,0
2020-08-15,36,New York,0
2020-08-15,39,Ohio,0
2020-08-15,40,Oklahoma,0
2020-08-15,41,Oregon,0
2020-08-15,42,Pennsylvania,0
2020-08-15,72,Puerto Rico,0
2020-08-15,44,Rhode Island,0
2020-08-15,45,South Carolina,0
2020-08-15,46,South Dakota,0
2020-08-15,47,Tennessee,0
2020-08-15,48,Texas,0
2020-08-15,US,US,0
2020-08-15,49,Utah,0
2020-08-15,51,Virginia,0
2020-08-15,78,Virgin Islands,0
2020-08-15,50,Vermont,0
2020-08-15,53,Washington,0
2020-08-15,55,Wisconsin,0
2020-08-15,54,West Virginia,0
2020-08-15,56,Wyoming,0
2020-08-22,02,Alaska,0
2020-08-22,01,Alabama,0
2020-08-22,05,Arkansas,0
2020-08-22,04,Arizona,0
2020-08-22,06,California,0
2020-08-22,08,Colorado,0
2020-08-22,09,Connecticut,0
2020-08-22,11,District of Columbia,0
2020-08-22,10,Delaware,0
2020-08-22,12,Florida,0
2020-08-22,13,Georgia,0
2020-08-22,15,Hawaii,0
2020-08-22,19,Iowa,0
2020-08-22,16,Idaho,0
2020-08-22,17,Illinois,0
2020-08-22,18,Indiana,0
2020-08-22,20,Kansas,0
2020-08-22,21,Kentucky,0
2020-08-22,22,Louisiana,0
2020-08-22,25,Massachusetts,0
2020-08-22,24,Maryland,0
2020-08-22,23,Maine,0
2020-08-22,26,Michigan,0
2020-08-22,27,Minnesota,0
2020-08-22,29,Missouri,0
2020-08-22,28,Mississippi,0
2020-08-22,30,Montana,0
2020-08-22,37,North Carolina,0
2020-08-22,38,North Dakota,0
2020-08-22,31,Nebraska,0
2020-08-22,33,New Hampshire,0
2020-08-22,34,New Jersey,0
2020-08-22,35,New Mexico,0
2020-08-22,32,Nevada,0
2020-08-22,36,New York,0
2020-08-22,39,Ohio,0
2020-08-22,40,Oklahoma,0
2020-08-22,41,Oregon,0
2020-08-22,42,Pennsylvania,0
2020-08-22,72,Puerto Rico,0
2020-08-22,44,Rhode Island,0
2020-08-22,45,South Carolina,0
2020-08-22,46,South Dakota,0
2020-08-22,47,Tennessee,0
2020-08-22,48,Texas,0
2020-08-22,US,US,0
2020-08-22,49,Utah,0
2020-08-22,51,Virginia,0
2020-08-22,78,Virgin Islands,0
2020-08-22,50,Vermont,0
2020-08-22,53,Washington,0
2020-08-22,55,Wisconsin,0
2020-08-22,54,West Virginia,0
2020-08-22,56,Wyoming,0
2020-08-29,02,Alaska,0
2020-08-29,01,Alabama,0
2020-08-29,05,Arkansas,0
2020-08-29,04,Arizona,0
2020-08-29,06,California,0
2020-08-29,08,Colorado,0
2020-08-29,09,Connecticut,0
2020-08-29,11,District of Columbia,0
2020-08-29,10,Delaware,0
2020-08-29,12,Florida,0
2020-08-29,13,Georgia,0
2020-08-29,15,Hawaii,0
2020-08-29,19,Iowa,0
2020-08-29,16,Idaho,0
2020-08-29,17,Illinois,0
2020-08-29,18,Indiana,0
2020-08-29,20,Kansas,0
2020-08-29,21,Kentucky,0
2020-08-29,22,Louisiana,0
2020-08-29,25,Massachusetts,0
2020-08-29,24,Maryland,0
2020-08-29,23,Maine,0
2020-08-29,26,Michigan,0
2020-08-29,27,Minnesota,0
2020-08-29,29,Missouri,0
2020-08-29,28,Mississippi,0
2020-08-29,30,Montana,0
2020-08-29,37,North Carolina,0
2020-08-29,38,North Dakota,0
2020-08-29,31,Nebraska,0
2020-08-29,33,New Hampshire,0
2020-08-29,34,New Jersey,0
2020-08-29,35,New Mexico,0
2020-08-29,32,Nevada,0
2020-08-29,36,New York,0
2020-08-29,39,Ohio,0
2020-08-29,40,Oklahoma,0
2020-08-29,41,Oregon,0
2020-08-29,42,Pennsylvania,0
2020-08-29,72,Puerto Rico,0
2020-08-29,44,Rhode Island,0
2020-08-29,45,South Carolina,0
2020-08-29,46,South Dakota,0
2020-08-29,47,Tennessee,0
2020-08-29,48,Texas,0
2020-08-29,US,US,0
2020-08-29,49,Utah,0
2020-08-29,51,Virginia,0
2020-08-29,78,Virgin Islands,0
2020-08-29,50,Vermont,0
2020-08-29,53,Washington,0
2020-08-29,55,Wisconsin,0
2020-08-29,54,West Virginia,0
2020-08-29,56,Wyoming,0
2020-09-05,02,Alaska,0
2020-09-05,01,Alabama,0
2020-09-05,05,Arkansas,0
2020-09-05,04,Arizona,0
2020-09-05,06,California,0
2020-09-05,08,Colorado,0
2020-09-05,09,Connecticut,0
2020-09-05,11,District of Columbia,0
2020-09-05,10,Delaware,0
2020-09-05,12,Florida,0
2020-09-05,13,Georgia,0
2020-09-05,15,Hawaii,0
2020-09-05,19,Iowa,0
2020-09-05,16,Idaho,0
2020-09-05,17,Illinois,0
2020-09-05,18,Indiana,0
2020-09-05,20,Kansas,0
2020-09-05,21,Kentucky,0
2020-09-05,22,Louisiana,0
2020-09-05,25,Massachusetts,0
2020-09-05,24,Maryland,0
2020-09-05,23,Maine,0
2020-09-05,26,Michigan,0
2020-09-05,27,Minnesota,0
2020-09-05,29,Missouri,0
2020-09-05,28,Mississippi,0
2020-09-05,30,Montana,0
2020-09-05,37,North Carolina,0
2020-09-05,38,North Dakota,0
2020-09-05,31,Nebraska,0
2020-09-05,33,New Hampshire,0
2020-09-05,34,New Jersey,0
2020-09-05,35,New Mexico,0
2020-09-05,32,Nevada,0
2020-09-05,36,New York,0
2020-09-05,39,Ohio,0
2020-09-05,40,Oklahoma,0
2020-09-05,41,Oregon,0
2020-09-05,42,Pennsylvania,0
2020-09-05,72,Puerto Rico,0
2020-09-05,44,Rhode Island,0
2020-09-05,45,South Carolina,0
2020-09-05,46,South Dakota,0
2020-09-05,47,Tennessee,0
2020-09-05,48,Texas,0
2020-09-05,US,US,0
2020-09-05,49,Utah,0
2020-09-05,51,Virginia,0
2020-09-05,78,Virgin Islands,0
2020-09-05,50,Vermont,0
2020-09-05,53,Washington,0
2020-09-05,55,Wisconsin,0
2020-09-05,54,West Virginia,0
2020-09-05,56,Wyoming,0
2020-09-12,02,Alaska,0
2020-09-12,01,Alabama,0
2020-09-12,05,Arkansas,0
2020-09-12,04,Arizona,0
2020-09-12,06,California,0
2020-09-12,08,Colorado,0
2020-09-12,09,Connecticut,0
2020-09-12,11,District of Columbia,0
2020-09-12,10,Delaware,0
2020-09-12,12,Florida,0
2020-09-12,13,Georgia,0
2020-09-12,15,Hawaii,0
2020-09-12,19,Iowa,0
2020-09-12,16,Idaho,0
2020-09-12,17,Illinois,0
2020-09-12,18,Indiana,0
2020-09-12,20,Kansas,0
2020-09-12,21,Kentucky,0
2020-09-12,22,Louisiana,0
2020-09-12,25,Massachusetts,0
2020-09-12,24,Maryland,0
2020-09-12,23,Maine,0
2020-09-12,26,Michigan,0
2020-09-12,27,Minnesota,0
2020-09-12,29,Missouri,0
2020-09-12,28,Mississippi,0
2020-09-12,30,Montana,0
2020-09-12,37,North Carolina,0
2020-09-12,38,North Dakota,0
2020-09-12,31,Nebraska,0
2020-09-12,33,New Hampshire,0
2020-09-12,34,New Jersey,0
2020-09-12,35,New Mexico,0
2020-09-12,32,Nevada,0
2020-09-12,36,New York,0
2020-09-12,39,Ohio,0
2020-09-12,40,Oklahoma,0
2020-09-12,41,Oregon,0
2020-09-12,42,Pennsylvania,0
2020-09-12,72,Puerto Rico,0
2020-09-12,44,Rhode Island,0
2020-09-12,45,South Carolina,0
2020-09-12,46,South Dakota,0
2020-09-12,47,Tennessee,0
2020-09-12,48,Texas,0
2020-09-12,US,US,0
2020-09-12,49,Utah,0
2020-09-12,51,Virginia,0
2020-09-12,78,Virgin Islands,0
2020-09-12,50,Vermont,0
2020-09-12,53,Washington,0
2020-09-12,55,Wisconsin,0
2020-09-12,54,West Virginia,0
2020-09-12,56,Wyoming,0
2020-09-19,02,Alaska,0
2020-09-19,01,Alabama,0
2020-09-19,05,Arkansas,0
2020-09-19,04,Arizona,0
2020-09-19,06,California,0
2020-09-19,08,Colorado,0
2020-09-19,09,Connecticut,0
2020-09-19,11,District of Columbia,0
2020-09-19,10,Delaware,0
2020-09-19,12,Florida,0
2020-09-19,13,Georgia,0
2020-09-19,15,Hawaii,0
2020-09-19,19,Iowa,0
2020-09-19,16,Idaho,0
2020-09-19,17,Illinois,0
2020-09-19,18,Indiana,0
2020-09-19,20,Kansas,0
2020-09-19,21,Kentucky,0
2020-09-19,22,Louisiana,0
2020-09-19,25,Massachusetts,0
2020-09-19,24,Maryland,0
2020-09-19,23,Maine,0
2020-09-19,26,Michigan,0
2020-09-19,27,Minnesota,0
2020-09-19,29,Missouri,0
2020-09-19,28,Mississippi,0
2020-09-19,30,Montana,0
2020-09-19,37,North Carolina,0
2020-09-19,38,North Dakota,0
2020-09-19,31,Nebraska,0
2020-09-19,33,New Hampshire,0
2020-09-19,34,New Jersey,0
2020-09-19,35,New Mexico,0
2020-09-19,32,Nevada,0
2020-09-19,36,New York,0
2020-09-19,39,Ohio,0
2020-09-19,40,Oklahoma,0
2020-09-19,41,Oregon,0
2020-09-19,42,Pennsylvania,0
2020-09-19,72,Puerto Rico,0
2020-09-19,44,Rhode Island,0
2020-09-19,45,South Carolina,0
2020-09-19,46,South Dakota,0
2020-09-19,47,Tennessee,0
2020-09-19,48,Texas,0
2020-09-19,US,US,0
2020-09-19,49,Utah,0
2020-09-19,51,Virginia,0
2020-09-19,78,Virgin Islands,0
2020-09-19,50,Vermont,0
2020-09-19,53,Washington,0
2020-09-19,55,Wisconsin,0
2020-09-19,54,West Virginia,0
2020-09-19,56,Wyoming,0
2020-09-26,02,Alaska,0
2020-09-26,01,Alabama,0
2020-09-26,05,Arkansas,0
2020-09-26,04,Arizona,0
2020-09-26,06,California,0
2020-09-26,08,Colorado,0
2020-09-26,09,Connecticut,0
2020-09-26,11,District of Columbia,0
2020-09-26,10,Delaware,0
2020-09-26,12,Florida,0
2020-09-26,13,Georgia,0
2020-09-26,15,Hawaii,0
2020-09-26,19,Iowa,0
2020-09-26,16,Idaho,0
2020-09-26,17,Illinois,0
2020-09-26,18,Indiana,0
2020-09-26,20,Kansas,0
2020-09-26,21,Kentucky,0
2020-09-26,22,Louisiana,0
2020-09-26,25,Massachusetts,0
2020-09-26,24,Maryland,0
2020-09-26,23,Maine,0
2020-09-26,26,Michigan,0
2020-09-26,27,Minnesota,0
2020-09-26,29,Missouri,0
2020-09-26,28,Mississippi,0
2020-09-26,30,Montana,0
2020-09-26,37,North Carolina,0
2020-09-26,38,North Dakota,0
2020-09-26,31,Nebraska,0
2020-09-26,33,New Hampshire,0
2020-09-26,34,New Jersey,0
2020-09-26,35,New Mexico,0
2020-09-26,32,Nevada,0
2020-09-26,36,New York,0
2020-09-26,39,Ohio,0
2020-09-26,40,Oklahoma,0
2020-09-26,41,Oregon,0
2020-09-26,42,Pennsylvania,0
2020-09-26,72,Puerto Rico,0
2020-09-26,44,Rhode Island,0
2020-09-26,45,South Carolina,0
2020-09-26,46,South Dakota,0
2020-09-26,47,Tennessee,0
2020-09-26,48,Texas,0
2020-09-26,US,US,0
2020-09-26,49,Utah,0
2020-09-26,51,Virginia,0
2020-09-26,78,Virgin Islands,0
2020-09-26,50,Vermont,0
2020-09-26,53,Washington,0
2020-09-26,55,Wisconsin,0
2020-09-26,54,West Virginia,0
2020-09-26,56,Wyoming,0
2020-10-03,02,Alaska,0
2020-10-03,01,Alabama,0
2020-10-03,05,Arkansas,0
2020-10-03,04,Arizona,0
2020-10-03,06,California,0
2020-10-03,08,Colorado,0
2020-10-03,09,Connecticut,0
2020-10-03,11,District of Columbia,0
2020-10-03,10,Delaware,0
2020-10-03,12,Florida,0
2020-10-03,13,Georgia,0
2020-10-03,15,Hawaii,0
2020-10-03,19,Iowa,0
2020-10-03,16,Idaho,0
2020-10-03,17,Illinois,0
2020-10-03,18,Indiana,0
2020-10-03,20,Kansas,0
2020-10-03,21,Kentucky,0
2020-10-03,22,Louisiana,0
2020-10-03,25,Massachusetts,0
2020-10-03,24,Maryland,0
2020-10-03,23,Maine,0
2020-10-03,26,Michigan,0
2020-10-03,27,Minnesota,0
2020-10-03,29,Missouri,0
2020-10-03,28,Mississippi,0
2020-10-03,30,Montana,0
2020-10-03,37,North Carolina,0
2020-10-03,38,North Dakota,0
2020-10-03,31,Nebraska,0
2020-10-03,33,New Hampshire,0
2020-10-03,34,New Jersey,0
2020-10-03,35,New Mexico,0
2020-10-03,32,Nevada,0
2020-10-03,36,New York,0
2020-10-03,39,Ohio,0
2020-10-03,40,Oklahoma,0
2020-10-03,41,Oregon,0
2020-10-03,42,Pennsylvania,0
2020-10-03,72,Puerto Rico,0
2020-10-03,44,Rhode Island,0
2020-10-03,45,South Carolina,0
2020-10-03,46,South Dakota,0
2020-10-03,47,Tennessee,0
2020-10-03,48,Texas,0
2020-10-03,US,US,0
2020-10-03,49,Utah,0
2020-10-03,51,Virginia,0
2020-10-03,78,Virgin Islands,0
2020-10-03,50,Vermont,0
2020-10-03,53,Washington,0
2020-10-03,55,Wisconsin,0
2020-10-03,54,West Virginia,0
2020-10-03,56,Wyoming,0
2020-10-10,02,Alaska,0
2020-10-10,01,Alabama,0
2020-10-10,05,Arkansas,0
2020-10-10,04,Arizona,0
2020-10-10,06,California,0
2020-10-10,08,Colorado,0
2020-10-10,09,Connecticut,0
2020-10-10,11,District of Columbia,0
2020-10-10,10,Delaware,0
2020-10-10,12,Florida,0
